condition,sample_id,true_label,conv_early_2_norm,conv_mid_2_norm,conv_final_2_norm,penult_norm,penult_n_active,is_zero_vector,p_nhs,p_hs,pred_label,has_nan,has_inf,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,unit_11,unit_12,unit_13,unit_14,unit_15
baseline_noweight,HSCAD55,HS,201.87037658691406,600.9630126953125,407.84478759765625,87.18341064453125,2,False,0.007758029270917177,0.9922419707290828,0,False,False,87.17578125,0.0,1.1537789106369019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,HSCAD56,HS,220.60377502441406,632.9547729492188,443.6571044921875,87.45751190185547,3,False,0.11001274734735489,0.8899872526526451,0,False,False,87.08692169189453,0.0,0.0,0.0,0.0,0.0,0.0,1.1248908042907715,0.0,0.0,0.0,7.963571071624756,0.0,0.0,0.0,0.0
baseline_noweight,HSCAD57,HS,219.2407684326172,626.4255981445312,434.3360595703125,92.54071044921875,1,False,0.0029102794360369444,0.9970897205639631,0,False,False,92.54071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,HSCAD58,HS,224.13133239746094,632.2915649414062,421.82135009765625,97.47505950927734,1,False,0.0021343587432056665,0.9978656412567943,0,False,False,97.47505950927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,HSCAD59,HS,234.872802734375,651.704833984375,451.44635009765625,107.77157592773438,1,False,0.0011168497148901224,0.9988831502851099,0,False,False,107.77157592773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD50.png1,NHS,175.12791442871094,557.741455078125,354.1766662597656,43.04850387573242,7,False,1.0,0.0,1,False,False,32.81504821777344,0.0,19.226070404052734,0.0,8.179688453674316,0.0,0.0,3.555959463119507,0.0,8.27878189086914,0.0,13.153467178344727,0.0,0.0,9.252054214477539,0.0
baseline_noweight,NHSCAD50.png2,NHS,183.3298797607422,579.0955200195312,398.4256591796875,56.95236587524414,7,False,1.0,0.0,1,False,False,50.77667999267578,0.0,17.485448837280273,0.0,8.325176239013672,0.0,0.0,9.364591598510742,0.0,10.057657241821289,0.0,10.066825866699219,0.0,0.0,0.2412962019443512,0.0
baseline_noweight,NHSCAD50.png3,NHS,196.15676879882812,587.9525146484375,401.0233459472656,63.730323791503906,6,False,0.9999728202819824,2.7179718017578125e-05,1,False,False,61.22261047363281,0.0,12.739803314208984,0.0,3.340837001800537,0.0,0.0,6.487318515777588,0.0,4.2198991775512695,0.0,8.943695068359375,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD50.png4,NHS,160.8863525390625,546.8831176757812,345.6997985839844,49.1740837097168,7,False,1.0,0.0,1,False,False,41.830623626708984,0.0,15.063814163208008,0.0,3.3013439178466797,0.0,0.0,6.305055141448975,0.0,7.833484172821045,0.0,16.88028335571289,0.0,0.0,6.664147853851318,0.0
baseline_noweight,NHSCAD50.png6,NHS,192.83184814453125,579.7130126953125,380.3319396972656,56.579559326171875,7,False,0.9999993443489075,6.556510925292969e-07,1,False,False,51.75944519042969,0.0,15.032352447509766,0.0,2.543407917022705,0.0,0.0,7.213915824890137,0.0,8.479105949401855,0.0,12.680099487304688,0.0,0.0,2.246081829071045,0.0
baseline_noweight,NHSCAD50.png7,NHS,178.48403930664062,570.7815551757812,376.6247863769531,52.26261520385742,7,False,1.0,0.0,1,False,False,45.366878509521484,0.0,16.190513610839844,0.0,4.880389213562012,0.0,0.0,8.515724182128906,0.0,7.3229546546936035,0.0,15.571439743041992,0.0,0.0,4.320155143737793,0.0
baseline_noweight,NHSCAD50.png8,NHS,196.90936279296875,598.8248901367188,421.0998840332031,87.01676177978516,4,False,0.5632963180541992,0.4367036819458008,1,False,False,86.5733871459961,0.0,5.48850154876709,0.0,0.0,0.0,0.0,0.0,0.0,2.1902718544006348,0.0,6.48415994644165,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD50.png9,NHS,191.69297790527344,578.5343017578125,384.49676513671875,61.7130241394043,7,False,0.9999819397926331,1.806020736694336e-05,1,False,False,58.77784729003906,0.0,12.108542442321777,0.0,2.6862738132476807,0.0,0.0,5.536561489105225,0.0,5.299713611602783,0.0,11.877927780151367,0.0,0.0,0.060886871069669724,0.0
baseline_noweight,NHSCAD51.png1,NHS,235.86228942871094,649.3184204101562,450.66534423828125,52.71590042114258,7,False,1.0,0.0,1,False,False,44.95711898803711,0.0,19.804777145385742,0.0,16.164670944213867,0.0,0.0,4.774989128112793,0.0,4.574855804443359,0.0,7.654189586639404,0.0,0.0,1.4076212644577026,0.0
baseline_noweight,NHSCAD51.png2,NHS,221.74725341796875,631.0654907226562,426.82354736328125,75.95063018798828,3,False,0.12827536463737488,0.8717246353626251,0,False,False,75.82830810546875,0.0,4.180237770080566,0.0,1.0450096130371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD51.png3,NHS,191.24717712402344,589.1276245117188,374.746337890625,46.857093811035156,7,False,1.0,0.0,1,False,False,38.61198806762695,0.0,15.504189491271973,0.0,3.2445144653320312,0.0,0.0,3.8500733375549316,0.0,8.884599685668945,0.0,16.47457504272461,0.0,0.0,9.414045333862305,0.0
baseline_noweight,NHSCAD51.png4,NHS,230.21762084960938,645.9469604492188,450.61102294921875,54.288330078125,7,False,1.0,0.0,1,False,False,46.732696533203125,0.0,20.000865936279297,0.0,17.242542266845703,0.0,0.0,1.2114372253417969,0.0,5.665735244750977,0.0,5.286869525909424,0.0,0.0,2.1021275520324707,0.0
baseline_noweight,NHSCAD51.png6,NHS,206.97216796875,611.1228637695312,407.1610107421875,52.78574752807617,7,False,1.0,0.0,1,False,False,43.2893180847168,0.0,16.90963363647461,0.0,4.752208232879639,0.0,0.0,9.422151565551758,0.0,9.20528793334961,0.0,19.363048553466797,0.0,0.0,7.443724155426025,0.0
baseline_noweight,NHSCAD51.png7,NHS,230.2987060546875,646.3142700195312,450.7225646972656,54.47356414794922,7,False,1.0,0.0,1,False,False,47.06477355957031,0.0,19.84208869934082,0.0,16.746395111083984,0.0,0.0,2.6634697914123535,0.0,4.991055488586426,0.0,6.618185520172119,0.0,0.0,1.5234086513519287,0.0
baseline_noweight,NHSCAD51.png8,NHS,230.51702880859375,647.4839477539062,456.0613708496094,107.7332763671875,1,False,0.0011195446131750941,0.9988804553868249,0,False,False,107.7332763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD51.png9,NHS,215.23887634277344,621.2870483398438,408.0191955566406,53.479515075683594,7,False,1.0,0.0,1,False,False,46.03835678100586,0.0,15.81991958618164,0.0,3.6526870727539062,0.0,0.0,7.016559600830078,0.0,8.437450408935547,0.0,17.813318252563477,0.0,0.0,6.259342193603516,0.0
baseline_noweight,NHSCAD510.png1,NHS,177.8302001953125,567.2277221679688,347.95843505859375,36.271759033203125,8,False,1.0,0.0,1,False,False,20.367469787597656,0.0,20.705957412719727,0.0,11.541109085083008,0.0,0.0,0.0,2.122520685195923,12.207242012023926,1.3312582969665527,11.734211921691895,0.0,0.0,6.77399206161499,0.0
baseline_noweight,NHSCAD510.png2,NHS,206.68728637695312,605.0370483398438,408.74639892578125,81.10895538330078,3,False,0.009671910665929317,0.9903280893340707,0,False,False,81.10392761230469,0.0,0.2753002345561981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602694869041443,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD510.png3,NHS,212.2106475830078,621.5869750976562,446.86846923828125,49.60441970825195,7,False,1.0,0.0,1,False,False,24.59138298034668,0.0,24.152631759643555,0.0,8.625386238098145,0.0,0.0,24.24819564819336,0.0,7.3900017738342285,0.0,21.670618057250977,0.0,0.0,9.268898010253906,0.0
baseline_noweight,NHSCAD510.png4,NHS,179.48391723632812,567.8551635742188,371.92095947265625,50.400970458984375,7,False,1.0,0.0,1,False,False,44.35109329223633,0.0,16.324359893798828,0.0,11.777008056640625,0.0,0.0,1.03387451171875,0.0,6.25080680847168,0.0,10.219680786132812,0.0,0.0,4.844826698303223,0.0
baseline_noweight,NHSCAD510.png6,NHS,209.72122192382812,617.6306762695312,434.1548767089844,49.4937858581543,7,False,1.0,0.0,1,False,False,27.158103942871094,0.0,24.310379028320312,0.0,8.967422485351562,0.0,0.0,19.397050857543945,0.0,7.755087375640869,0.0,23.126493453979492,0.0,0.0,8.333137512207031,0.0
baseline_noweight,NHSCAD510.png7,NHS,176.40830993652344,566.9141235351562,368.3601379394531,44.21896743774414,7,False,1.0,0.0,1,False,False,29.401817321777344,0.0,23.105194091796875,0.0,16.43058967590332,0.0,0.0,4.0019965171813965,0.0,10.293848991394043,0.0,10.87542724609375,0.0,0.0,6.839727878570557,0.0
baseline_noweight,NHSCAD510.png8,NHS,168.45538330078125,545.842041015625,346.0389404296875,68.1498031616211,4,False,0.10900000482797623,0.8909999951720238,0,False,False,67.91681671142578,0.0,3.2279698848724365,0.0,0.0,0.0,0.0,0.0,0.0,4.60520076751709,0.0,0.2730772793292999,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD510.png9,NHS,219.26255798339844,635.4073486328125,448.88311767578125,49.24454116821289,7,False,1.0,0.0,1,False,False,29.335887908935547,0.0,22.831157684326172,0.0,6.062245845794678,0.0,0.0,19.09856605529785,0.0,6.831003189086914,0.0,22.987154006958008,0.0,0.0,8.160327911376953,0.0
baseline_noweight,NHSCAD5100,NHS,195.9364776611328,594.0392456054688,386.6588439941406,51.10422897338867,7,False,0.9999997019767761,2.980232238769531e-07,1,False,False,45.80191421508789,0.0,13.353153228759766,0.0,2.6739330291748047,0.0,0.0,9.094178199768066,0.0,5.808699131011963,0.0,13.815671920776367,0.0,0.0,4.5882978439331055,0.0
baseline_noweight,NHSCAD51000,NHS,111.24988555908203,468.47625732421875,250.2327423095703,34.75309371948242,12,False,1.0,0.0,1,False,False,9.556468963623047,0.0,19.365894317626953,4.168855667114258,12.73910140991211,0.0,0.0,5.682054042816162,3.6127665042877197,12.441365242004395,0.3364225924015045,15.902156829833984,0.7012154459953308,1.4181244373321533,10.301919937133789,0.0
baseline_noweight,NHSCAD51001,NHS,290.8367919921875,636.6991577148438,335.1111145019531,37.11050033569336,7,False,1.0,0.0,1,False,False,26.923086166381836,0.0,15.615812301635742,0.0,9.419805526733398,0.0,0.0,9.087770462036133,0.0,7.067892074584961,0.0,12.51436996459961,0.0,0.0,5.531566143035889,0.0
baseline_noweight,NHSCAD51002,NHS,157.32398986816406,525.0485229492188,310.1824645996094,37.60177230834961,9,False,1.0,0.0,1,False,False,20.530826568603516,0.0,18.62356948852539,1.8735244274139404,12.031092643737793,0.0,0.0,7.259418964385986,1.145450472831726,11.493962287902832,0.0,15.298644065856934,0.0,0.0,8.781393051147461,0.0
baseline_noweight,NHSCAD51003,NHS,224.87046813964844,632.7976684570312,436.34783935546875,51.282936096191406,6,False,1.0,0.0,1,False,False,42.566070556640625,0.0,19.560022354125977,0.0,12.979349136352539,0.0,0.0,7.422457695007324,0.0,6.748536109924316,0.0,12.898664474487305,0.0,0.0,0.0,0.0
baseline_noweight,NHSCAD51004,NHS,60.2730827331543,427.9755859375,156.58099365234375,30.138608932495117,11,False,1.0,0.0,1,False,False,15.21650505065918,0.0,12.000420570373535,2.715313196182251,7.658339023590088,0.0,0.0,0.0,3.1643803119659424,14.052434921264648,1.151898980140686,11.120455741882324,2.0055110454559326,0.8808735609054565,11.379227638244629,0.0
baseline_noweight,NHSCAD51005,NHS,169.26663208007812,544.3536376953125,351.7626037597656,45.92603302001953,7,False,1.0,0.0,1,False,False,35.824073791503906,0.0,18.541723251342773,0.0,9.582805633544922,0.0,0.0,0.029920868575572968,0.0,10.615726470947266,0.0,13.276028633117676,0.0,0.0,10.062949180603027,0.0
baseline_noweight,NHSCAD51006,NHS,177.03993225097656,563.84619140625,347.80938720703125,51.50215530395508,7,False,1.0,0.0,1,False,False,37.60398483276367,0.0,19.89857292175293,0.0,5.394189834594727,0.0,0.0,9.501111030578613,0.0,14.330434799194336,0.0,20.319026947021484,0.0,0.0,10.240442276000977,0.0
baseline_noweight,NHSCAD51007,NHS,111.2497787475586,468.4764404296875,245.34730529785156,35.337345123291016,11,False,1.0,0.0,1,False,False,8.454492568969727,0.0,18.997112274169922,1.2425203323364258,9.881670951843262,0.0,0.0,2.301588535308838,3.969395399093628,13.962041854858398,0.0,18.779415130615234,1.5317407846450806,1.6622819900512695,11.974979400634766,0.0
baseline_noweight,NHSCAD51008,NHS,176.408203125,560.1483764648438,356.5719909667969,50.430755615234375,7,False,1.0,0.0,1,False,False,33.99916076660156,0.0,21.47662353515625,0.0,4.396340370178223,0.0,0.0,10.4765043258667,0.0,15.13458251953125,0.0,21.794038772583008,0.0,0.0,9.641162872314453,0.0
baseline_noweight,NHSCAD51009,NHS,204.73716735839844,520.869140625,229.35707092285156,36.875911712646484,12,False,1.0,0.0,1,False,False,8.659217834472656,0.0,19.911287307739258,2.6577634811401367,9.317259788513184,0.0,0.0,3.3247461318969727,2.3227059841156006,16.354665756225586,1.1205394268035889,19.47100067138672,0.4644549489021301,0.8624022603034973,11.369146347045898,0.0
baseline_noweight,NHSCAD5101,NHS,211.0086212158203,607.8992309570312,425.1527404785156,49.61790466308594,7,False,1.0,0.0,1,False,False,28.71628761291504,0.0,24.322179794311523,0.0,9.465362548828125,0.0,0.0,20.58681869506836,0.0,9.239109992980957,0.0,19.852394104003906,0.0,0.0,7.27005672454834,0.0
baseline_noweight,NHSCAD51010,NHS,173.74945068359375,550.2833251953125,358.52606201171875,45.456138610839844,8,False,1.0,0.0,1,False,False,23.307048797607422,0.0,24.248300552368164,0.7085213661193848,12.784153938293457,0.0,0.0,11.906064987182617,0.0,10.30672836303711,0.0,21.72395133972168,0.0,0.0,7.156269550323486,0.0
baseline_noweight,NHSCAD51011,NHS,129.6868133544922,489.279541015625,258.0755920410156,39.28003692626953,7,False,1.0,0.0,1,False,False,26.621089935302734,0.0,16.908676147460938,1.652673363685608,8.7360258102417,0.0,0.0,0.0,0.0,11.934417724609375,0.0,13.731629371643066,0.0,0.0,11.76002025604248,0.0
baseline_noweight,NHSCAD51012,NHS,199.80908203125,585.5374145507812,398.8046569824219,47.18483352661133,7,False,1.0,0.0,1,False,False,32.67495346069336,0.0,22.411630630493164,0.0,8.774581909179688,0.0,0.0,10.574402809143066,0.0,6.956308364868164,0.0,18.0383243560791,0.0,0.0,9.689804077148438,0.0
baseline_noweight,NHSCAD51013,NHS,191.13377380371094,584.9124145507812,384.1710510253906,59.46226119995117,7,False,0.9999996423721313,3.5762786865234375e-07,1,False,False,54.71772766113281,0.0,15.048928260803223,0.0,3.3943159580230713,0.0,0.0,7.632513999938965,0.0,8.0192289352417,0.0,13.32037353515625,0.0,0.0,1.9348243474960327,0.0
baseline_noweight,NHSCAD51014,NHS,171.32701110839844,538.8771362304688,334.36029052734375,42.917816162109375,7,False,1.0,0.0,1,False,False,25.651498794555664,0.0,21.065868377685547,0.0,12.924871444702148,0.0,0.0,1.9590237140655518,0.0,12.08025074005127,0.0,15.31132698059082,0.0,0.0,13.744433403015137,0.0
baseline_noweight,NHSCAD51015,NHS,229.1236572265625,637.7973022460938,434.44708251953125,52.069576263427734,7,False,1.0,0.0,1,False,False,35.70172119140625,0.0,23.0194149017334,0.0,10.768611907958984,0.0,0.0,17.077930450439453,0.0,6.916708946228027,0.0,20.25519371032715,0.0,0.0,6.4033026695251465,0.0
baseline_noweight,NHSCAD51016,NHS,142.1542205810547,506.8224182128906,290.76641845703125,37.65752029418945,10,False,1.0,0.0,1,False,False,17.88129997253418,0.0,20.618009567260742,0.36098480224609375,5.623892307281494,0.0,0.0,5.537099838256836,0.8881824612617493,12.48298454284668,0.0,18.572080612182617,0.0,0.18867087364196777,10.452563285827637,0.0
baseline_noweight,NHSCAD51017,NHS,128.49085998535156,503.6447448730469,289.0765686035156,40.65971374511719,7,False,1.0,0.0,1,False,False,31.472904205322266,0.0,13.767433166503906,0.0,7.661100387573242,0.0,0.0,2.997615337371826,0.0,13.002908706665039,0.0,10.597143173217773,0.0,0.0,11.138811111450195,0.0
baseline_noweight,NHSCAD51018,NHS,119.74761199951172,490.1121826171875,267.79510498046875,40.264732360839844,7,False,1.0,0.0,1,False,False,19.578203201293945,0.0,17.618526458740234,0.0,8.701801300048828,0.0,0.0,8.486834526062012,0.0,16.571678161621094,0.0,19.11971092224121,0.0,0.0,11.815186500549316,0.0
